tool_id,metric_id,scale_reporting,tool_name,dimeinsions,themes,metric,state_of_system,change_or_comparison,practice_or_performance
124,4,farm/household; farm/household,"Yang et al., 2016",Social,NA,agriculturalsupplies management and agricultural extension services,,,
124,5,farm/household; farm/household,"Yang et al., 2016",Economic,NA,stability of crop yield,,,
124,6,farm/household; farm/household,"Yang et al., 2017",Economic,NA,Subsidies to farmers,,,
124,7,farm/household; farm/household,"Yang et al., 2016",Economic,NA,farm household income,,,
130,1,Region,"Pangerungan et al., 2017",Social,NA,"Openness, trust and security",state,no,practice
130,2,Region,"Pangerungan et al., 2017",Social,NA,Communication and information,state,yes,performance
130,3,Region,"Pangerungan et al., 2017",Social,NA,Networks and services,state,yes,performance
130,4,Region,"Pangerungan et al., 2017",Social,NA,Social sustainability,state,yes,performance
130,5,Region,"Pangerungan et al., 2017",Social,NA,Education,state,no,performance
130,6,Region,"Pangerungan et al., 2017",Economic,NA,Economic sustaianbility,state,yes,performance
130,7,Region,"Pangerungan et al., 2017",Ecological,NA,Sense of place and location,state,no,practice
130,8,Region,"Pangerungan et al., 2017",Ecological,NA,"The availability, production, and distribution of food ",state,no,performance
130,9,Region,"Pangerungan et al., 2017",Ecological,NA,"Infrastructure, buildings, and transportation ",state,no,performance
130,10,Region,"Pangerungan et al., 2017",Ecological,NA,Patterns of consumption and solid waste management ,state,no,practice
130,11,Region,"Pangerungan et al., 2017",Ecological,NA,Water quality and usage patterns,state,yes,performance
130,12,Region,"Pangerungan et al., 2017",Ecological,NA,Waste management and water pollution ,state,no,performance
133,1,Food system;landscape,"Micha et al., 2017",Economic,Productivity of land,Gross output per hectare,,,
133,2,Food system;landscape,"Micha et al., 2017",Economic,Profitability,Market based gross margin per ha,,,
133,3,Food system;landscape,"Micha et al., 2017",Economic,labour,Income per unpaid labour unit,,,
133,4,Food system;landscape,"Micha et al., 2017",Economic,Market orientation,"Output derived from the market ,Per cent of total output*",,,
133,5,Food system;landscape,"Micha et al., 2017",Environmental,Greenhouse gas emissions / EUR 1000,PCC estimate / EUR 1000 gross output,,,
133,6,Food system;landscape,"Micha et al., 2017",Environmental,Greenhouse gas emissions from fuel and electricity / EUR 1000,IPCC estimate / EUR 1000 gross output,,,
133,7,Food system;landscape,"Micha et al., 2017",Environmental,Nitrogen balance / farm,"Risk to water quality, kg N surplus / farm",,,
133,8,Food system;landscape,"Micha et al., 2017",Social,Household vulnerability,Household income sustainability,,,
133,9,Food system;landscape,"Micha et al., 2017",Social,Education level,Agricultural educational attain- ment,,,
133,10,Food system;landscape,"Micha et al., 2017",Social,Household viability,"Age profile: household has a mem- ber < 45 years old (binary,1 = yes)",,,
133,11,Food system;landscape,"Micha et al., 2017",Social,Isolation risk,"Farmer lives alone (binary,1 = yes)",,,
133,12,Food system;landscape,"Micha et al., 2017",Social,Work-life balance,Number of hours worked,,,
135,1,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,The appropriate employment rate of full-time employees,,,
135,2,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Lower labor turnover,,,
135,3,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Provided enough employee training and education,,,
135,4,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Support for employee career development,,,
135,5,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Employees' job satisfaction,,,
135,6,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Provided enough employee welfare,,,
135,7,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Appropriate use of employee talent,,,
135,8,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Legality of farm operations,,,
135,9,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Compliance with public sector policies,,,
135,10,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Provided employment opportunities,,,
135,11,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Combined with local resources,,,
135,12,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Feedback to the community,,,
135,13,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Maintained tourist health and safety,,,
135,14,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Tourist satisfaction,,,
135,15,Farm,"ShengHshiung et al., 2017",Social sustainabilirty,NA,Reasonable price,,,
135,16,Farm,"ShengHshiung et al., 2017",Economic sustainability,NA,High operational revenue and net profit ratio,,,
135,17,Farm,"ShengHshiung et al., 2017",Economic sustainability,NA,High asset turnover,,,
135,18,Farm,"ShengHshiung et al., 2017",Economic sustainability,NA,High average sales revenue per employee,,,
135,19,Farm,"ShengHshiung et al., 2017",Economic sustainability,NA,Increased number of tourists,,,
135,20,Farm,"ShengHshiung et al., 2017",Economic sustainability,NA,The appropriate ratio of labor costs to total revenue,,,
135,21,Farm,"ShengHshiung et al., 2017",Economic sustainability,NA,The link between foreign investment projects and the farm,,,
135,22,Farm,"ShengHshiung et al., 2017",Economic sustainability,NA,Product and service prospect,,,
135,23,Farm,"ShengHshiung et al., 2017",Environmental sustainability,NA,Maintained ecological environment,,,
135,24,Farm,"ShengHshiung et al., 2017",Environmental sustainability,NA,Maintained air quality,,,
135,25,Farm,"ShengHshiung et al., 2017",Environmental sustainability,NA,Water recycling and reuse,,,
135,26,Farm,"ShengHshiung et al., 2017",Environmental sustainability,NA,Environmental protection and usage of electrical energy,,,
135,27,Farm,"ShengHshiung et al., 2017",Environmental sustainability,NA,Recycled renewable resources,,,
135,28,Farm,"ShengHshiung et al., 2017",Resource sustainability,NA,Plant diversity,,,
135,29,Farm,"ShengHshiung et al., 2017",Resource sustainability,NA,Animal diversity,,,
135,30,Farm,"ShengHshiung et al., 2017",Resource sustainability,NA,Provided rich natural landscapes,,,
135,31,Farm,"ShengHshiung et al., 2017",Resource sustainability,NA,Provided rich industry landscapes,,,
135,32,Farm,"ShengHshiung et al., 2017",Resource sustainability,NA,Hosting special festivals and activities,,,
135,33,Farm,"ShengHshiung et al., 2017",Resource sustainability,NA,Provided interpretation equipment,,,
135,34,Farm,"ShengHshiung et al., 2017",Resource sustainability,NA,Service quality of employees,,,
135,35,Farm,"ShengHshiung et al., 2017",Resource sustainability,NA,Provided appropriate recreational equipment,,,
135,36,Farm,"ShengHshiung et al., 2017",Resource sustainability,NA,Provided appropriate accommodations,,,
135,37,Farm,"ShengHshiung et al., 2017",Resource sustainability,NA,Provided appropriate dining equipment,,,
135,38,Farm,"ShengHshiung et al., 2017",Resource sustainability,NA,Completed electronic development,,,
135,39,Farm,"ShengHshiung et al., 2017",Management Sustainability,NA,Sustaining traditional agricultural resources,,,
135,40,Farm,"ShengHshiung et al., 2017",Management Sustainability,NA,Establish a stable organizational structure,,,
135,41,Farm,"ShengHshiung et al., 2017",Management Sustainability,NA,Clear positioning of the farm,,,
135,42,Farm,"ShengHshiung et al., 2017",Management Sustainability,NA,Consistency between departmental and organizational goals,,,
135,43,Farm,"ShengHshiung et al., 2017",Management Sustainability,NA,Level of interdepartmental coordination and cooperation,,,
135,44,Farm,"ShengHshiung et al., 2017",Management Sustainability,NA,Research and development capability for product diversification,,,
135,45,Farm,"ShengHshiung et al., 2017",Management Sustainability,NA,Control production capability,,,
135,46,Farm,"ShengHshiung et al., 2017",Management Sustainability,NA,Ability to build a farm brand,,,
135,47,Farm,"ShengHshiung et al., 2017",Management Sustainability,NA,Diversify marketing channels,,,
135,48,Farm,"ShengHshiung et al., 2017",Management Sustainability,NA,Establishing collaborative partnerships,,,
138,1,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Economic,Vitality,Economic viability,state,no,performance
138,2,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Economic,Vitality,Level of economic specialisation,state,no,performance
138,3,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Economic,Independence,Financial self-sufficiency,state,no,performance
138,4,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Economic,Independence,Financial sustainability,state,yes,performance
138,5,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Economic,Energy security,Energy security,state,yes,performance
138,6,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Economic,Production profitability,Production profitability,state,no,performance
138,7,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Diversification,Annual crops variety,state,no,performance
138,8,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Diversification,Perennial crops variety,state,no,performance
138,9,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Diversification,Animal variety,state,no,performance
138,10,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Diversification,Level of territory cultivation,state,no,performance
138,11,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Space organisation,Crop rotation,state,no,performance
138,12,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Space organisation,Land size,state,no,performance
138,13,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Space organisation,Fertilized area,state,no,performance
138,14,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Space organisation,Environmental protection expenditures,state,no,performance
138,15,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Space organisation,Space usage,state,no,practice
138,16,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Space organisation,Feeding area management,state,no,performance
138,17,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Agricultural practice,Fertilizer treatment,state,no,performance
138,18,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Agricultural practice,Liquid organic waste,state,no,performance
138,19,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Agricultural practice,Pesticides (pollution pressure),pressure,no,performance
138,20,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Agricultural practice,Veterinary treatment,state,no,performance
138,21,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Agricultural practice,Land management,state,no,practice
138,22,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Agricultural practice,Water resources management,state,no,performance
138,23,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Environmental,Agricultural practice,Energy dependence,state,no,performance
138,24,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Social,Products and territories quality,Products provision,state,no,performance
138,25,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Social,Products and territories quality,Land suitability,state,no,performance
138,26,Farm; landscape; national,Agriculture sustainable development integral index (ASDII),Social,Products and territories quality,Land resources provision,state,no,performance
